age,housing,contact,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,nr.employed,y
38,yes,telephone,may,fri,3,0,92.893,-46.2,5099.1,0
33,yes,telephone,may,fri,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,fri,1,0,92.893,-46.2,5099.1,1
52,yes,cellular,may,fri,2,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,fri,1,1,92.893,-46.2,5099.1,0
34,no,cellular,may,fri,1,1,92.893,-46.2,5099.1,0
28,yes,cellular,may,fri,1,0,92.893,-46.2,5099.1,0
34,unknown,cellular,may,fri,1,1,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,4,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
53,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
26,no,cellular,may,mon,7,0,92.893,-46.2,5099.1,0
41,yes,telephone,may,mon,5,0,92.893,-46.2,5099.1,0
43,yes,telephone,may,mon,5,0,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
44,no,cellular,may,mon,6,1,92.893,-46.2,5099.1,0
34,yes,telephone,may,mon,5,0,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
54,no,cellular,may,mon,5,1,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
38,yes,telephone,may,mon,4,0,92.893,-46.2,5099.1,0
50,yes,telephone,may,mon,8,0,92.893,-46.2,5099.1,0
27,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,8,0,92.893,-46.2,5099.1,0
56,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,7,0,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,8,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
43,no,cellular,may,mon,6,1,92.893,-46.2,5099.1,0
45,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
54,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,1,2,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
25,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
43,unknown,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
40,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
29,yes,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
33,yes,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
33,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
33,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,unknown,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,7,0,92.893,-46.2,5099.1,0
53,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
42,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
42,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
24,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
42,yes,cellular,may,mon,5,2,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,5,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,7,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
26,no,cellular,may,mon,4,0,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
33,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
40,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
27,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
23,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
25,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
48,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,telephone,may,mon,2,1,92.893,-46.2,5099.1,0
23,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,7,0,92.893,-46.2,5099.1,0
49,no,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
56,yes,cellular,jun,mon,1,1,92.963,-40.8,5076.2,0
30,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,1
23,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
26,yes,cellular,jun,tue,2,1,92.963,-40.8,5076.2,1
37,yes,cellular,may,mon,1,2,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
53,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,yes,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
47,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
41,yes,cellular,may,mon,8,1,92.893,-46.2,5099.1,0
33,yes,telephone,may,mon,5,0,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
38,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,1
52,yes,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
45,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
26,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,1
31,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,1
40,no,cellular,may,mon,7,0,92.893,-46.2,5099.1,0
52,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,1
26,yes,cellular,jun,tue,1,1,92.963,-40.8,5076.2,0
51,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
54,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
38,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
51,yes,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
51,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
51,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
53,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
46,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
47,yes,cellular,jun,tue,2,1,92.963,-40.8,5076.2,0
31,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
48,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
42,no,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
52,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
42,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
55,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
47,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
51,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
41,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,no,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
51,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
51,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
46,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
57,no,cellular,may,mon,6,1,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,1
29,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,jun,tue,1,2,92.963,-40.8,5076.2,1
47,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
38,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
47,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
56,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
24,no,cellular,jun,tue,1,1,92.963,-40.8,5076.2,0
46,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,5,1,92.893,-46.2,5099.1,0
47,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,6,1,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
33,unknown,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
45,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,2,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
48,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
43,no,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
35,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
26,unknown,cellular,jun,tue,2,1,92.963,-40.8,5076.2,1
39,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
40,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
47,yes,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
55,no,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,8,1,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
50,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
49,no,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
43,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
49,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
45,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
27,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
37,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
50,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
33,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
26,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,1
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
41,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
27,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,1
34,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
24,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
37,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,unknown,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
47,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
54,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
23,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
31,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,4,0,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
49,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
39,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,9,0,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
52,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
28,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,4,1,92.893,-46.2,5099.1,0
42,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
38,no,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
39,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
44,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
48,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
55,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
27,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,1
48,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
25,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
49,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
46,yes,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
26,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
36,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,1
57,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
29,yes,telephone,may,mon,2,1,92.893,-46.2,5099.1,0
38,no,telephone,may,mon,3,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
51,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
57,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
46,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,1
57,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
50,no,telephone,may,mon,1,0,92.893,-46.2,5099.1,0
57,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
47,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
54,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
53,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,yes,cellular,jun,tue,1,2,92.963,-40.8,5076.2,1
30,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
40,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
28,unknown,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
29,yes,telephone,may,mon,3,0,92.893,-46.2,5099.1,0
46,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,5,0,92.893,-46.2,5099.1,0
33,yes,cellular,may,mon,3,1,92.893,-46.2,5099.1,0
45,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
41,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
45,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
35,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
53,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
40,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
28,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
46,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
43,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
47,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
28,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
57,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
34,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
56,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
49,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
49,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
47,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
28,yes,telephone,may,mon,1,1,92.893,-46.2,5099.1,0
48,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
42,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
57,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
42,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
30,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
52,no,cellular,may,mon,4,0,92.893,-46.2,5099.1,0
28,yes,cellular,may,mon,6,0,92.893,-46.2,5099.1,0
29,no,cellular,may,mon,2,1,92.893,-46.2,5099.1,0
46,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
25,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
27,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
32,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
38,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
49,yes,cellular,may,mon,3,0,92.893,-46.2,5099.1,0
30,no,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
32,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
34,no,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
44,yes,cellular,may,mon,2,0,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,4,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
28,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
58,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
36,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
31,no,cellular,may,mon,1,1,92.893,-46.2,5099.1,0
29,yes,cellular,may,mon,1,0,92.893,-46.2,5099.1,0
